Sesion,Subjuego,Periodo,EA,EB,EC,Promedio,Objetivo,Target - C1,Target - C2,Target - C3,B1a,B1b,BO1,BOP1,BA1,BAP1,DO1,DOP1,DA1,DAP1,DO1n,DOP1n,DA1n,DAP1n,DO1a,DOP1a,DA1a,DAP1a,DO1na,DOP1na,DA1na,DAP1na,W1,W1pre,W1post,G1,B2a,B2b,BO2,BOP2,BA2,BAP2,DO2,DOP2,DA2,DAP2,DO2n,DOP2n,DA2n,DAP2n,DO2a,DOP2a,DA2a,DAP2a,DO2na,DOP2na,DA2na,DAP2na,W2,W2pre,W2pos,G2,CC1,CC2,BO3,BOP3,BA3,BAP3,DO3,DOP3,DA3,DAP3,DO3n,DOP3n,DA3n,DAP3n,DO3a,DOP3a,DA3a,DAP3a,DO3na,DOP3na,DA3na,DAP3na,W3,W3pre,W3pos,G3,Puntos1,Puntos2,Puntos3,TA,TB,TC,
7,2,7,21,14,18,17.66666667,11.77777778,-9.222222222,-2.222222222,-6.222222222,32,24,28,18.66666667,25.66666667,17.11111111,7,-2.333333333,4.666666667,-3.888888889,0.396226415,-0.132075472,0.264150943,-0.220125786,7,2.333333333,4.666666667,3.888888889,0.396226415,0.132075472,0.264150943,0.220125786,0,,,2,15,25,20,13.33333333,18,12,6,-0.666666667,4,-2,0.339622642,-0.037735849,0.226415094,-0.113207547,6,0.666666667,4,2,0.339622642,0.037735849,0.226415094,0.113207547,1,,,2,20,26,23,15.33333333,21.33333333,14.22222222,5,-2.666666667,3.333333333,-3.777777778,0.283018868,-0.150943396,0.188679245,-0.213836478,5,2.666666667,3.333333333,3.777777778,0.283018868,0.150943396,0.188679245,0.213836478,0,,,1,0,8,1,,,,
7,2,8,20,10,35,21.66666667,14.44444444,-5.555555556,4.444444444,-20.55555556,13,27,20,13.33333333,20,13.33333333,0,-6.666666667,0,-6.666666667,0,-0.307692308,0,-0.307692308,0,6.666666667,0,6.666666667,0,0.307692308,0,0.307692308,0,,,0,14,26,20,13.33333333,16.66666667,11.11111111,10,3.333333333,6.666666667,1.111111111,0.461538462,0.153846154,0.307692308,0.051282051,10,3.333333333,6.666666667,1.111111111,0.461538462,0.153846154,0.307692308,0.051282051,1,,,0,30,40,35,23.33333333,35,23.33333333,0,-11.66666667,0,-11.66666667,0,-0.538461538,0,-0.538461538,0,11.66666667,0,11.66666667,0,0.538461538,0,0.538461538,0,,,0,1,6,0,8,16,9,
8,1,1,35,25,25,28.33333333,18.88888889,-16.11111111,-6.111111111,-6.111111111,45,55,50,33.33333333,45,30,15,-1.666666667,10,-5,0.529411765,-0.058823529,0.352941176,-0.176470588,15,1.666666667,10,5,0.529411765,0.058823529,0.352941176,0.176470588,0,,,0,50,70,60,40,48.33333333,32.22222222,35,15,23.33333333,7.222222222,1.235294118,0.529411765,0.823529412,0.254901961,35,15,23.33333333,7.222222222,1.235294118,0.529411765,0.823529412,0.254901961,1,,,1,15,60,37.5,25,33.33333333,22.22222222,12.5,0,8.333333333,-2.777777778,0.441176471,0,0.294117647,-0.098039216,12.5,0,8.333333333,2.777777778,0.441176471,0,0.294117647,0.098039216,0,,,0,0,3,3,,,,
8,1,2,30,40,30,33.33333333,22.22222222,-7.777777778,-17.77777778,-7.777777778,20,40,30,20,30,20,0,-10,0,-10,0,-0.3,0,-0.3,0,10,0,10,0,0.3,0,0.3,1,,,0,45,10,27.5,18.33333333,31.66666667,21.11111111,-12.5,-21.66666667,-8.333333333,-18.88888889,-0.375,-0.65,-0.25,-0.566666667,12.5,21.66666667,8.333333333,18.88888889,0.375,0.65,0.25,0.566666667,0,,,0,30,50,40,26.66666667,36.66666667,24.44444444,10,-3.333333333,6.666666667,-5.555555556,0.3,-0.1,0.2,-0.166666667,10,3.333333333,6.666666667,5.555555556,0.3,0.1,0.2,0.166666667,0,,,1,4,0,4,,,,
8,1,3,25,33,35,31,20.66666667,-4.333333333,-12.33333333,-14.33333333,20,30,25,16.66666667,25,16.66666667,0,-8.333333333,0,-8.333333333,0,-0.268817204,0,-0.268817204,0,8.333333333,0,8.333333333,0,0.268817204,0,0.268817204,1,,,2,22,32,27,18,29,19.33333333,-6,-15,-4,-13.66666667,-0.193548387,-0.483870968,-0.129032258,-0.440860215,6,15,4,13.66666667,0.193548387,0.483870968,0.129032258,0.440860215,0,,,2,40,50,45,30,41.66666667,27.77777778,10,-5,6.666666667,-7.222222222,0.322580645,-0.161290323,0.215053763,-0.23297491,10,5,6.666666667,7.222222222,0.322580645,0.161290323,0.215053763,0.23297491,0,,,0,7,2,0,,,,
8,1,4,25,27,30,27.33333333,18.22222222,-6.777777778,-8.777777778,-11.77777778,30,20,25,16.66666667,25,16.66666667,0,-8.333333333,0,-8.333333333,0,-0.304878049,0,-0.304878049,0,8.333333333,0,8.333333333,0,0.304878049,0,0.304878049,1,,,2,20,28,24,16,25,16.66666667,-3,-11,-2,-10.33333333,-0.109756098,-0.402439024,-0.073170732,-0.37804878,3,11,2,10.33333333,0.109756098,0.402439024,0.073170732,0.37804878,0,,,2,25,35,30,20,30,20,0,-10,0,-10,0,-0.365853659,0,-0.365853659,0,10,0,10,0,0.365853659,0,0.365853659,0,,,1,7,2,1,18,7,8,
8,2,5,40,26,16,27.33333333,18.22222222,-21.77777778,-7.777777778,2.222222222,50,30,40,26.66666667,40,26.66666667,0,-13.33333333,0,-13.33333333,0,-0.487804878,0,-0.487804878,0,13.33333333,0,13.33333333,0,0.487804878,0,0.487804878,0,,,0,70,32,51,34,42.66666667,28.44444444,25,8,16.66666667,2.444444444,0.914634146,0.292682927,0.609756098,0.089430894,25,8,16.66666667,2.444444444,0.914634146,0.292682927,0.609756098,0.089430894,0,,,0,23,58,40.5,27,32.33333333,21.55555556,24.5,11,16.33333333,5.555555556,0.896341463,0.402439024,0.597560976,0.203252033,24.5,11,16.33333333,5.555555556,0.896341463,0.402439024,0.597560976,0.203252033,1,,,1,1,0,7,,,,
8,2,6,20,35,24,26.33333333,17.55555556,-2.444444444,-17.44444444,-6.444444444,15,25,20,13.33333333,20,13.33333333,0,-6.666666667,0,-6.666666667,0,-0.253164557,0,-0.253164557,0,6.666666667,0,6.666666667,0,0.253164557,0,0.253164557,1,,,1,85,15,50,33.33333333,45,30,15,-1.666666667,10,-5,0.569620253,-0.063291139,0.379746835,-0.189873418,15,1.666666667,10,5,0.569620253,0.063291139,0.379746835,0.189873418,0,,,1,18,30,24,16,24,16,0,-8,0,-8,0,-0.303797468,0,-0.303797468,0,8,0,8,0,0.303797468,0,0.303797468,0,,,2,7,1,2,,,,
8,2,7,20,45,78,47.66666667,31.77777778,11.77777778,-13.22222222,-46.22222222,25,20,22.5,15,21.66666667,14.44444444,2.5,-5,1.666666667,-5.555555556,0.052447552,-0.104895105,0.034965035,-0.116550117,2.5,5,1.666666667,5.555555556,0.052447552,0.104895105,0.034965035,0.116550117,1,,,1,25,65,45,30,45,30,0,-15,0,-15,0,-0.314685315,0,-0.314685315,0,15,0,15,0,0.314685315,0,0.314685315,0,,,1,20,25,22.5,15,41,27.33333333,-55.5,-63,-37,-50.66666667,-1.164335664,-1.321678322,-0.776223776,-1.062937063,55.5,63,37,50.66666667,1.164335664,1.321678322,0.776223776,1.062937063,0,,,1,6,1,1,,,,
8,2,8,28,14,51,31,20.66666667,-7.333333333,6.666666667,-30.33333333,30,35,32.5,21.66666667,31,20.66666667,4.5,-6.333333333,3,-7.333333333,0.14516129,-0.204301075,0.096774194,-0.23655914,4.5,6.333333333,3,7.333333333,0.14516129,0.204301075,0.096774194,0.23655914,0,,,0,20,85,52.5,35,39.66666667,26.44444444,38.5,21,25.66666667,12.44444444,1.241935484,0.677419355,0.827956989,0.401433692,38.5,21,25.66666667,12.44444444,1.241935484,0.677419355,0.827956989,0.401433692,1,,,0,27,38,32.5,21.66666667,38.66666667,25.77777778,-18.5,-29.33333333,-12.33333333,-25.22222222,-0.596774194,-0.946236559,-0.397849462,-0.813620072,18.5,29.33333333,12.33333333,25.22222222,0.596774194,0.946236559,0.397849462,0.813620072,0,,,1,0,6,1,14,8,11,
9,1,1,45,95,6,48.66666667,32.44444444,-12.55555556,-62.55555556,26.44444444,20,75,47.5,31.66666667,46.66666667,31.11111111,2.5,-13.33333333,1.666666667,-13.88888889,0.051369863,-0.273972603,0.034246575,-0.285388128,2.5,13.33333333,1.666666667,13.88888889,0.051369863,0.273972603,0.034246575,0.285388128,1,,,1,25,4,14.5,9.666666667,41.33333333,27.55555556,-80.5,-85.33333333,-53.66666667,-67.44444444,-1.654109589,-1.753424658,-1.102739726,-1.385844749,80.5,85.33333333,53.66666667,67.44444444,1.654109589,1.753424658,1.102739726,1.385844749,0,,,1,4,8,6,4,6,4,0,-2,0,-2,0,-0.04109589,0,-0.04109589,0,2,0,2,0,0.04109589,0,0.04109589,0,,,0,6,1,0,,,,
9,1,2,55,23,28,35.33333333,23.55555556,-31.44444444,0.555555556,-4.444444444,40,75,57.5,38.33333333,56.66666667,37.77777778,2.5,-16.66666667,1.666666667,-17.22222222,0.070754717,-0.471698113,0.047169811,-0.487421384,2.5,16.66666667,1.666666667,17.22222222,0.070754717,0.471698113,0.047169811,0.487421384,0,,,1,15,30,22.5,15,22.66666667,15.11111111,-0.5,-8,-0.333333333,-7.888888889,-0.014150943,-0.226415094,-0.009433962,-0.22327044,0.5,8,0.333333333,7.888888889,0.014150943,0.226415094,0.009433962,0.22327044,1,,,1,35,42,38.5,25.66666667,35,23.33333333,10.5,-2.333333333,7,-4.666666667,0.297169811,-0.066037736,0.198113208,-0.132075472,10.5,2.333333333,7,4.666666667,0.297169811,0.066037736,0.198113208,0.132075472,0,,,0,0,7,0,,,,
9,1,3,30,40,32,34,22.66666667,-7.333333333,-17.33333333,-9.333333333,25,35,30,20,30,20,0,-10,0,-10,0,-0.294117647,0,-0.294117647,0,10,0,10,0,0.294117647,0,0.294117647,1,,,1,50,30,40,26.66666667,40,26.66666667,0,-13.33333333,0,-13.33333333,0,-0.392156863,0,-0.392156863,0,13.33333333,0,13.33333333,0,0.392156863,0,0.392156863,0,,,1,20,40,30,20,30.66666667,20.44444444,-2,-12,-1.333333333,-11.55555556,-0.058823529,-0.352941176,-0.039215686,-0.339869281,2,12,1.333333333,11.55555556,0.058823529,0.352941176,0.039215686,0.339869281,0,,,1,7,1,1,,,,
9,1,4,25,35,34,31.33333333,20.88888889,-4.111111111,-14.11111111,-13.11111111,23,28,25.5,17,25.33333333,16.88888889,0.5,-8,0.333333333,-8.111111111,0.015957447,-0.255319149,0.010638298,-0.258865248,0.5,8,0.333333333,8.111111111,0.015957447,0.255319149,0.010638298,0.258865248,1,,,1,45,35,40,26.66666667,38.33333333,25.55555556,5,-8.333333333,3.333333333,-9.444444444,0.159574468,-0.265957447,0.106382979,-0.30141844,5,8.333333333,3.333333333,9.444444444,0.159574468,0.265957447,0.106382979,0.30141844,0,,,1,35,25,30,20,31.33333333,20.88888889,-4,-14,-2.666666667,-13.11111111,-0.127659574,-0.446808511,-0.085106383,-0.418439716,4,14,2.666666667,13.11111111,0.127659574,0.446808511,0.085106383,0.418439716,0,,,2,6,1,2,19,10,3,
9,2,5,55,60,18,44.33333333,29.55555556,-25.44444444,-30.44444444,11.55555556,80,15,47.5,31.66666667,50,33.33333333,-7.5,-23.33333333,-5,-21.66666667,-0.169172932,-0.526315789,-0.112781955,-0.488721805,7.5,23.33333333,5,21.66666667,0.169172932,0.526315789,0.112781955,0.488721805,0,,,1,30,20,25,16.66666667,36.66666667,24.44444444,-35,-43.33333333,-23.33333333,-35.55555556,-0.789473684,-0.977443609,-0.526315789,-0.802005013,35,43.33333333,23.33333333,35.55555556,0.789473684,0.977443609,0.526315789,0.802005013,0,,,1,22,30,26,17.33333333,23.33333333,15.55555556,8,-0.666666667,5.333333333,-2.444444444,0.180451128,-0.015037594,0.120300752,-0.055137845,8,0.666666667,5.333333333,2.444444444,0.180451128,0.015037594,0.120300752,0.055137845,1,,,0,1,1,6,,,,
9,2,6,35,24,20,26.33333333,17.55555556,-17.44444444,-6.444444444,-2.444444444,30,40,35,23.33333333,35,23.33333333,0,-11.66666667,0,-11.66666667,0,-0.443037975,0,-0.443037975,0,11.66666667,0,11.66666667,0,0.443037975,0,0.443037975,0,,,2,32,15,23.5,15.66666667,23.66666667,15.77777778,-0.5,-8.333333333,-0.333333333,-8.222222222,-0.018987342,-0.316455696,-0.012658228,-0.312236287,0.5,8.333333333,0.333333333,8.222222222,0.018987342,0.316455696,0.012658228,0.312236287,0,,,2,25,30,27.5,18.33333333,25,16.66666667,7.5,-1.666666667,5,-3.333333333,0.284810127,-0.063291139,0.189873418,-0.126582278,7.5,1.666666667,5,3.333333333,0.284810127,0.063291139,0.189873418,0.126582278,1,,,2,0,2,8,,,,
9,2,7,20,22,19,20.33333333,13.55555556,-6.444444444,-8.444444444,-5.444444444,25,20,22.5,15,21.66666667,14.44444444,2.5,-5,1.666666667,-5.555555556,0.12295082,-0.245901639,0.081967213,-0.273224044,2.5,5,1.666666667,5.555555556,0.12295082,0.245901639,0.081967213,0.273224044,0,,,1,24,32,28,18.66666667,26,17.33333333,6,-3.333333333,4,-4.666666667,0.295081967,-0.163934426,0.196721311,-0.229508197,6,3.333333333,4,4.666666667,0.295081967,0.163934426,0.196721311,0.229508197,0,,,1,15,20,17.5,11.66666667,18,12,-1.5,-7.333333333,-1,-7,-0.073770492,-0.360655738,-0.049180328,-0.344262295,1.5,7.333333333,1,7,0.073770492,0.360655738,0.049180328,0.344262295,1,,,2,2,1,8,,,,
9,2,8,12,17,16,15,10,-2,-7,-6,15,17,16,10.66666667,14.66666667,9.777777778,4,-1.333333333,2.666666667,-2.222222222,0.266666667,-0.088888889,0.177777778,-0.148148148,4,1.333333333,2.666666667,2.222222222,0.266666667,0.088888889,0.177777778,0.148148148,1,,,2,18,13,15.5,10.33333333,16,10.66666667,-1.5,-6.666666667,-1,-6.333333333,-0.1,-0.444444444,-0.066666667,-0.422222222,1.5,6.666666667,1,6.333333333,0.1,0.444444444,0.066666667,0.422222222,0,,,2,18,20,19,12.66666667,18,12,3,-3.333333333,2,-4,0.2,-0.222222222,0.133333333,-0.266666667,3,3.333333333,2,4,0.2,0.222222222,0.133333333,0.266666667,0,,,1,8,2,1,11,6,23,
10,1,1,90,15,55,53.33333333,35.55555556,-54.44444444,20.55555556,-19.44444444,50,30,40,26.66666667,56.66666667,37.77777778,-50,-63.33333333,-33.33333333,-52.22222222,-0.9375,-1.1875,-0.625,-0.979166667,50,63.33333333,33.33333333,52.22222222,0.9375,1.1875,0.625,0.979166667,0,,,0,12,5,8.5,5.666666667,10.66666667,7.111111111,-6.5,-9.333333333,-4.333333333,-7.888888889,-0.121875,-0.175,-0.08125,-0.147916667,6.5,9.333333333,4.333333333,7.888888889,0.121875,0.175,0.08125,0.147916667,0,,,0,60,78,69,46,64.33333333,42.88888889,14,-9,9.333333333,-12.11111111,0.2625,-0.16875,0.175,-0.227083333,14,9,9.333333333,12.11111111,0.2625,0.16875,0.175,0.227083333,1,,,0,1,0,6,,,,
10,1,2,20,45,47,37.33333333,24.88888889,4.888888889,-20.11111111,-22.11111111,30,40,35,23.33333333,30,20,15,3.333333333,10,0,0.401785714,0.089285714,0.267857143,0,15,3.333333333,10,0,0.401785714,0.089285714,0.267857143,0,1,,,0,60,30,45,30,45,30,0,-15,0,-15,0,-0.401785714,0,-0.401785714,0,15,0,15,0,0.401785714,0,0.401785714,0,,,0,30,60,45,30,45.66666667,30.44444444,-2,-17,-1.333333333,-16.55555556,-0.053571429,-0.455357143,-0.035714286,-0.443452381,2,17,1.333333333,16.55555556,0.053571429,0.455357143,0.035714286,0.443452381,0,,,0,7,0,0,,,,
10,1,3,40,35,35,36.66666667,24.44444444,-15.55555556,-10.55555556,-10.55555556,70,15,42.5,28.33333333,41.66666667,27.77777778,2.5,-11.66666667,1.666666667,-12.22222222,0.068181818,-0.318181818,0.045454545,-0.333333333,2.5,11.66666667,1.666666667,12.22222222,0.068181818,0.318181818,0.045454545,0.333333333,0,,,1,55,30,42.5,28.33333333,40,26.66666667,7.5,-6.666666667,5,-8.333333333,0.204545455,-0.181818182,0.136363636,-0.227272727,7.5,6.666666667,5,8.333333333,0.204545455,0.181818182,0.136363636,0.227272727,1,,,1,30,45,37.5,25,36.66666667,24.44444444,2.5,-10,1.666666667,-10.55555556,0.068181818,-0.272727273,0.045454545,-0.287878788,2.5,10,1.666666667,10.55555556,0.068181818,0.272727273,0.045454545,0.287878788,1,,,2,0,4,5,,,,
10,1,4,30,45,40,38.33333333,25.55555556,-4.444444444,-19.44444444,-14.44444444,20,40,30,20,30,20,0,-10,0,-10,0,-0.260869565,0,-0.260869565,0,10,0,10,0,0.260869565,0,0.260869565,1,,,1,50,45,47.5,31.66666667,46.66666667,31.11111111,2.5,-13.33333333,1.666666667,-13.88888889,0.065217391,-0.347826087,0.043478261,-0.362318841,2.5,13.33333333,1.666666667,13.88888889,0.065217391,0.347826087,0.043478261,0.362318841,0,,,1,40,45,42.5,28.33333333,41.66666667,27.77777778,2.5,-11.66666667,1.666666667,-12.22222222,0.065217391,-0.304347826,0.043478261,-0.31884058,2.5,11.66666667,1.666666667,12.22222222,0.065217391,0.304347826,0.043478261,0.31884058,0,,,1,7,1,1,15,5,12,
10,2,5,35,15,32,27.33333333,18.22222222,-16.77777778,3.222222222,-13.77777778,60,20,40,26.66666667,38.33333333,25.55555556,5,-8.333333333,3.333333333,-9.444444444,0.182926829,-0.304878049,0.12195122,-0.345528455,5,8.333333333,3.333333333,9.444444444,0.182926829,0.304878049,0.12195122,0.345528455,0,,,1,30,75,52.5,35,40,26.66666667,37.5,20,25,11.66666667,1.37195122,0.731707317,0.914634146,0.426829268,37.5,20,25,11.66666667,1.37195122,0.731707317,0.914634146,0.426829268,1,,,1,53,81,67,44.66666667,55.33333333,36.88888889,35,12.66666667,23.33333333,4.888888889,1.280487805,0.463414634,0.853658537,0.178861789,35,12.66666667,23.33333333,4.888888889,1.280487805,0.463414634,0.853658537,0.178861789,0,,,0,1,7,0,,,,
10,2,6,20,23,28,23.66666667,15.77777778,-4.222222222,-7.222222222,-12.22222222,30,40,35,23.33333333,30,20,15,3.333333333,10,0,0.633802817,0.14084507,0.422535211,0,15,3.333333333,10,0,0.633802817,0.14084507,0.422535211,0,1,,,1,55,22,38.5,25.66666667,33.33333333,22.22222222,15.5,2.666666667,10.33333333,-0.777777778,0.654929577,0.112676056,0.436619718,-0.03286385,15.5,2.666666667,10.33333333,0.777777778,0.654929577,0.112676056,0.436619718,0.03286385,0,,,1,16,51,33.5,22.33333333,31.66666667,21.11111111,5.5,-5.666666667,3.666666667,-6.888888889,0.232394366,-0.23943662,0.154929577,-0.291079812,5.5,5.666666667,3.666666667,6.888888889,0.232394366,0.23943662,0.154929577,0.291079812,0,,,1,7,1,1,,,,
10,2,7,25,18,43,28.66666667,19.11111111,-5.888888889,1.111111111,-23.88888889,20,35,27.5,18.33333333,26.66666667,17.77777778,2.5,-6.666666667,1.666666667,-7.222222222,0.087209302,-0.23255814,0.058139535,-0.251937984,2.5,6.666666667,1.666666667,7.222222222,0.087209302,0.23255814,0.058139535,0.251937984,0,,,2,42,20,31,20.66666667,26.66666667,17.77777778,13,2.666666667,8.666666667,-0.222222222,0.453488372,0.093023256,0.302325581,-0.007751938,13,2.666666667,8.666666667,0.222222222,0.453488372,0.093023256,0.302325581,0.007751938,1,,,2,33,42,37.5,25,39.33333333,26.22222222,-5.5,-18,-3.666666667,-16.77777778,-0.191860465,-0.627906977,-0.127906977,-0.585271318,5.5,18,3.666666667,16.77777778,0.191860465,0.627906977,0.127906977,0.585271318,0,,,0,1,8,0,,,,
10,2,8,20,21,15,18.66666667,12.44444444,-7.555555556,-8.555555556,-2.555555556,25,30,27.5,18.33333333,25,16.66666667,7.5,-1.666666667,5,-3.333333333,0.401785714,-0.089285714,0.267857143,-0.178571429,7.5,1.666666667,5,3.333333333,0.401785714,0.089285714,0.267857143,0.178571429,0,,,1,52,19,35.5,23.66666667,30.66666667,20.44444444,14.5,2.666666667,9.666666667,-0.555555556,0.776785714,0.142857143,0.517857143,-0.029761905,14.5,2.666666667,9.666666667,0.555555556,0.776785714,0.142857143,0.517857143,0.029761905,0,,,1,23,30,26.5,17.66666667,22.66666667,15.11111111,11.5,2.666666667,7.666666667,0.111111111,0.616071429,0.142857143,0.410714286,0.005952381,11.5,2.666666667,7.666666667,0.111111111,0.616071429,0.142857143,0.410714286,0.005952381,1,,,1,1,1,7,10,17,8,
,,,AZ,V,NAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
